,sampleId,sampleGroup,SVA,Alu,HERV,PolyA,total,L1
5023,c7a0e317-4c86-4583-b718-bbcaa3770736,SKCM,1.0,14.0,2.0,0.0,17,0.0
5024,c81d664c-c64f-48d3-a06a-683635e46029,SKCM,5.0,40.0,4.0,0.0,51,2.0
5025,c8fe7f32-9951-4b58-8c03-d690f9201058,SKCM,3.0,18.0,3.0,2.0,27,1.0
5026,c921f9a1-7678-4772-a5f0-6b348cc31d59,SKCM,1.0,18.0,1.0,3.0,24,1.0
5027,cd12f397-eee7-4a93-8d83-45b581cc8b0b,SKCM,0.0,15.0,1.0,0.0,16,0.0
5028,cdcf8a96-cebc-4689-aa86-d7141cf82b4b,SKCM,1.0,27.0,2.0,1.0,32,1.0
5029,d30a0a4f-c560-4c21-9015-3b77b8b04558,SKCM,0.0,9.0,1.0,0.0,10,0.0
5030,d4be138e-11e6-4edf-854d-f12004b7bb6a,SKCM,2.0,38.0,2.0,1.0,43,0.0
5031,d4f7491c-0d3f-4958-93f0-a33f3a002480,SKCM,2.0,12.0,1.0,0.0,15,0.0
5032,d5504ef7-f015-42b2-9ab0-2e7474e603f9,SKCM,0.0,17.0,0.0,1.0,18,0.0
5033,d5c6cf08-d640-43ba-8aa4-be5c901d2d79,SKCM,2.0,19.0,3.0,3.0,27,0.0
5034,d70ef396-4290-4a2e-8564-39242058fe00,SKCM,1.0,7.0,0.0,0.0,8,0.0
5035,d7755fae-bcff-4df5-bdd9-2d39cfff736c,SKCM,1.0,19.0,1.0,2.0,24,1.0
5036,d80d1f5b-378f-4197-8143-d19e17a87330,SKCM,1.0,19.0,1.0,3.0,24,0.0
5037,d8b26958-2e26-4cb6-8e88-070791852f68,SKCM,2.0,25.0,0.0,1.0,28,0.0
5038,d973aee6-29e3-47b2-90bf-422b4559e9e3,SKCM,0.0,23.0,1.0,0.0,25,1.0
5039,d9f6304e-7501-4774-aba5-35dfb342d233,SKCM,1.0,35.0,1.0,2.0,41,2.0
5040,da5c5e1f-c8ab-4592-b877-a616828e0b1e,SKCM,0.0,45.0,2.0,0.0,47,0.0
5041,db5f6691-400a-443f-b40a-94ebfa5b40ce,SKCM,1.0,28.0,1.0,3.0,33,0.0
5042,dbd22273-c28b-403e-8850-c2b5e673e208,SKCM,1.0,33.0,2.0,1.0,39,2.0
5043,dc1a1d6f-e42f-4f83-bbfe-9faf9413f230,SKCM,1.0,47.0,4.0,1.0,58,5.0
5044,ddd4983e-189d-4248-8c56-a882f98ccbfd,SKCM,1.0,24.0,3.0,3.0,31,0.0
5045,dde998d3-f803-4c0d-a8e2-b8732e18f6a5,SKCM,1.0,23.0,4.0,1.0,31,2.0
5046,ddf9c186-e1d1-40eb-92c8-4bb39835d29d,SKCM,3.0,44.0,2.0,0.0,51,2.0
5047,de3f9037-83ea-4d4f-9d1c-f791f9b10945,SKCM,2.0,31.0,2.0,1.0,36,0.0
5048,de5d817f-c7c0-4324-a045-a01047d99cd5,SKCM,0.0,22.0,2.0,0.0,26,2.0
5049,dec65d4f-615c-4104-9203-2a852fbc8277,SKCM,0.0,29.0,2.0,0.0,31,0.0
5050,df62d617-9b41-470a-89cd-b1a61085e4c4,SKCM,4.0,29.0,2.0,0.0,36,1.0
5051,df6b2276-35b0-41d9-ad99-21c4e00ded1a,SKCM,0.0,4.0,0.0,1.0,5,0.0
5052,dfe9ad48-6754-4eda-9bc8-92983d4334cd,SKCM,1.0,19.0,0.0,0.0,21,1.0
5053,dffacf39-6e9a-4379-9399-80a7585d3545,SKCM,0.0,18.0,1.0,1.0,21,1.0
5054,e076445b-5788-4ef3-a06a-53452d8e0aff,SKCM,1.0,33.0,2.0,0.0,39,3.0
5055,e161833e-591d-4ac0-8a26-c9872a4c18bf,SKCM,3.0,21.0,0.0,1.0,25,0.0
5056,e1cf7f30-fa64-4b3a-ae10-9aa591b84099,SKCM,2.0,24.0,2.0,0.0,29,1.0
5057,e21f6166-5d1c-4fae-a200-06157cafd06b,SKCM,1.0,27.0,2.0,1.0,32,1.0
5058,e285c643-d6d9-41bb-8086-b2c53447432f,SKCM,3.0,25.0,0.0,0.0,28,0.0
5059,e349cab0-a16d-4eca-9d72-82daf2f4c4b7,SKCM,0.0,17.0,4.0,1.0,22,0.0
5060,e4ed4856-e545-4e4c-8fc8-7bc3a8b077d1,SKCM,2.0,23.0,1.0,0.0,26,0.0
5061,e5991c77-6c8c-4665-9ac8-1c2bce7808ae,SKCM,1.0,25.0,1.0,2.0,30,1.0
5062,e6657e14-e796-4766-835d-e2abd8623b8f,SKCM,2.0,25.0,1.0,1.0,30,1.0
5063,e745f193-c54d-4d83-8bcc-384bc3ecd517,SKCM,0.0,23.0,3.0,0.0,26,0.0
5064,e84cac3f-08a5-45ae-87ea-7ad1e94f6266,SKCM,2.0,31.0,2.0,2.0,40,3.0
5065,e87048b9-de21-4ec0-b0d0-7b3b838d8dfb,SKCM,2.0,24.0,3.0,0.0,30,1.0
5066,ea671501-4f4c-4f51-ae77-2e78da4b16c0,SKCM,6.0,41.0,1.0,1.0,53,4.0
5067,ea8bf507-10d7-4215-ae81-3d39699fd971,SKCM,3.0,28.0,2.0,3.0,38,2.0
5068,eaf0621b-842c-4a1f-9bca-5438fcd644e9,SKCM,2.0,24.0,5.0,1.0,33,1.0
5069,eaf062bc-b317-40c8-860a-3fcf10119526,SKCM,0.0,24.0,4.0,0.0,28,0.0
5070,eb638687-ad35-4fcc-a1b0-009b60ee3a35,SKCM,2.0,22.0,1.0,0.0,26,1.0
5071,eb778c74-408a-49c7-a59e-fb39685ef40c,SKCM,2.0,18.0,2.0,0.0,23,1.0
5072,eb8c0e06-dc68-4902-8694-ad2c2cbf0805,SKCM,0.0,28.0,1.0,0.0,29,0.0
5073,ebd730f2-876a-429a-8249-5fd66376a5ad,SKCM,5.0,26.0,6.0,0.0,42,5.0
5074,ecb77c19-6344-4936-a8e4-daca64937249,SKCM,1.0,23.0,1.0,1.0,28,2.0
5075,ee30a196-911b-47e6-aac0-2c998017741a,SKCM,0.0,18.0,1.0,1.0,24,4.0
5076,eebe5be1-65b1-4c44-8d68-9b53ac8b8fe0,SKCM,5.0,32.0,2.0,0.0,40,1.0
5077,ef7c6e4b-4f13-4b51-84ef-cb8d04219842,SKCM,2.0,17.0,1.0,1.0,22,1.0
5078,f0649502-89b8-4053-adbf-b691109c5527,SKCM,1.0,17.0,2.0,0.0,22,2.0
5079,f0b74e60-3929-420b-9791-b5ba4bc53fd5,SKCM,1.0,4.0,4.0,0.0,9,0.0
5080,f0ece3c8-d61c-43ed-a1d2-88e2cac9b775,SKCM,0.0,5.0,0.0,0.0,5,0.0
5081,f1051da8-19e5-491f-a0cf-523b3d0a06ee,SKCM,0.0,28.0,4.0,0.0,33,1.0
5082,f11c4487-b361-4a92-9457-20bdcfc7391c,SKCM,1.0,34.0,3.0,2.0,41,1.0
5083,f280f735-8de0-4dae-addd-fe5cf51c5261,SKCM,0.0,15.0,2.0,1.0,19,1.0
5084,f471543c-dec4-426f-a7c7-2b9b282b9d1f,SKCM,3.0,46.0,2.0,1.0,52,0.0
5085,f474fa58-adf5-4527-b18c-65da1d8dd05d,SKCM,1.0,19.0,2.0,1.0,24,1.0
5086,f64e2fa9-c22f-48c2-a46e-c1ba2860bf94,SKCM,1.0,10.0,1.0,1.0,13,0.0
5087,f6d306cb-8fb9-4d98-a7c0-03d0afe5f294,SKCM,1.0,43.0,4.0,0.0,51,3.0
5088,f7305f59-826e-49df-bb14-63458482a08c,SKCM,2.0,18.0,3.0,3.0,27,1.0
5089,f7856503-fa6f-47cb-a7f8-af93fd22f4a2,SKCM,1.0,18.0,1.0,0.0,20,0.0
5090,f7e67d70-3bcc-47ff-a2a5-62e2268e7b11,SKCM,1.0,15.0,1.0,0.0,19,2.0
5091,f87e9ccc-127d-4393-b079-26ae2f1bf229,SKCM,0.0,28.0,2.0,0.0,32,2.0
5092,f8f81e74-c0d2-4234-bdbc-9e3a322ffee9,SKCM,1.0,23.0,2.0,1.0,27,0.0
5093,f90043ae-9229-4a11-bba1-da9073b5aecf,SKCM,0.0,14.0,2.0,0.0,16,0.0
5094,f9651aa2-d8f6-4af5-8849-3319ec8cc6e3,SKCM,1.0,31.0,3.0,2.0,37,0.0
5095,f98d0309-4192-400e-aecb-64570f5ab827,SKCM,1.0,21.0,0.0,0.0,22,0.0
5096,fb9915d2-d8f0-4698-9ed7-9f69c76ff205,SKCM,1.0,10.0,4.0,1.0,16,0.0
5097,fb9ed94d-4ed7-44a3-bc77-53ea851e8425,SKCM,0.0,38.0,1.0,0.0,41,2.0
5098,fc1b0b45-fa6a-4b4c-b8f7-62c34de3eaf7,SKCM,3.0,35.0,1.0,3.0,42,0.0
5099,fc34cf22-4818-42ad-af01-7dad6a00efbd,SKCM,2.0,25.0,3.0,0.0,32,2.0
5100,fd8daf02-fb48-415d-b164-5da13dd39d8a,SKCM,2.0,15.0,1.0,0.0,19,1.0
5101,0017fc99-38c2-4059-b34c-f9830a9c91ee,STAD,1.0,40.0,2.0,1.0,44,0.0
5102,00fd7364-03fa-4c28-a4a8-c668a8b7331f,STAD,2.0,195.0,9.0,15.0,227,6.0
5103,01e937b4-9d9b-45d3-b7eb-5665ae0900c0,STAD,4.0,312.0,12.0,14.0,357,15.0
5104,0216dcac-07ef-4e20-a9ba-03f159153d60,STAD,4.0,209.0,6.0,6.0,240,15.0
5105,02182379-e10d-4ca2-8cc9-af33e4194ff8,STAD,2.0,83.0,6.0,10.0,105,4.0
5106,0355d729-a964-48f2-9d23-421f4cd860f4,STAD,1.0,107.0,9.0,0.0,129,12.0
5107,04bfa5f2-f452-4f99-9794-a86d0a18e930,STAD,4.0,272.0,15.0,6.0,315,18.0
5108,057ce0ac-812a-4098-8157-39b848aee024,STAD,7.0,203.0,14.0,8.0,241,9.0
5109,06628016-7732-4d50-89fc-55c55db2a4bc,STAD,3.0,256.0,9.0,5.0,279,6.0
5110,06cefcdb-4333-4376-8c01-2bc4fef9a5de,STAD,3.0,188.0,6.0,2.0,204,5.0
5111,0a2ecfbc-0b5a-4e2a-b4f1-f4386692c57e,STAD,1.0,244.0,13.0,5.0,274,11.0
5112,0a678fad-6fc5-4056-b87d-6a21985fbe10,STAD,3.0,144.0,5.0,4.0,164,8.0
5113,0acef5f4-4e5b-4ef0-8db1-c068495a605d,STAD,6.0,175.0,7.0,6.0,201,7.0
5114,0bdd28bf-bce5-4225-ad8f-27be37f078d6,STAD,3.0,97.0,5.0,5.0,116,6.0
5115,0beb0618-7be2-4ee0-b77b-6bb3250f86f9,STAD,0.0,10.0,0.0,1.0,12,1.0
5116,0cf87e56-4278-496a-803b-24477d868fa7,STAD,1.0,14.0,0.0,0.0,16,1.0
5117,0e011793-a177-4116-9fd3-2a21264637ce,STAD,0.0,65.0,3.0,5.0,77,4.0
5118,0e4e7a37-db80-48c5-b685-b72c221e7f16,STAD,3.0,95.0,5.0,3.0,109,3.0
5119,0ec951d5-5bf4-47ca-8586-54bac1e15eaa,STAD,8.0,259.0,6.0,4.0,289,12.0
5120,0ed4e0e6-a749-4626-af20-61aa0b7c4273,STAD,7.0,319.0,10.0,12.0,366,18.0
5121,0f16d4e7-0952-4b84-8b0b-f92bad2b8978,STAD,5.0,370.0,14.0,2.0,398,7.0
5122,0f7507cc-48ba-43f5-9e84-ae80edfae44f,STAD,3.0,126.0,7.0,6.0,150,8.0
5123,0fa74d36-7940-471e-8f2e-379ac24a28c7,STAD,2.0,209.0,9.0,2.0,236,14.0
5124,0fb16121-d51c-4158-99e9-18250e57cb21,STAD,5.0,395.0,15.0,3.0,429,11.0
5125,1063a7b3-0c97-423d-9d4b-e06c6e4846c1,STAD,2.0,258.0,7.0,12.0,295,16.0
5126,1082405a-8ed4-4e9f-b39b-d4d5fc9d67c3,STAD,1.0,121.0,4.0,6.0,137,5.0
5127,10a2185d-df35-4ce3-bc1a-6d9a0817222c,STAD,3.0,183.0,6.0,3.0,200,5.0
5128,11796886-4813-471b-ab1e-f48a03182573,STAD,4.0,121.0,3.0,25.0,164,11.0
5129,11a915ec-1bda-40c5-a1e6-b1f83b0a61e3,STAD,11.0,311.0,6.0,8.0,371,35.0
5130,12098c7c-542f-4691-82db-ce621a81cc64,STAD,2.0,92.0,5.0,1.0,103,3.0
5131,12a6c655-88ae-4d94-b745-157c4a3c7361,STAD,2.0,151.0,8.0,5.0,170,4.0
5132,1469c2f5-a4a7-49cb-bd84-545bc137e9e8,STAD,4.0,132.0,6.0,11.0,157,4.0
5133,155a984a-8188-40eb-b1e5-5015386af972,STAD,4.0,130.0,4.0,7.0,154,9.0
5134,15eb6036-50fd-4a3b-b9e8-698869dd2fe8,STAD,0.0,196.0,7.0,8.0,214,3.0
5135,1697db75-b23f-463c-9757-9e0d5df580b7,STAD,2.0,147.0,8.0,3.0,165,5.0
5136,1710aeb1-24e9-4d4b-b7c1-3dd91fc539ff,STAD,7.0,326.0,7.0,5.0,353,8.0
5137,192de8fd-5e70-4ab0-b869-821c58e8397f,STAD,4.0,149.0,6.0,5.0,170,6.0
5138,19da7a7c-ac76-467a-a98f-797548fcbf4f,STAD,3.0,85.0,6.0,8.0,104,2.0
5139,1a86f44d-0b67-40bd-a32f-fe53cc5437b6,STAD,8.0,469.0,6.0,8.0,530,39.0
5140,1aae1db3-8616-41f9-8412-9d5b36deaded,STAD,0.0,32.0,2.0,0.0,35,1.0
5141,1bae2430-b56a-4a85-aac6-649bb1da402b,STAD,0.0,34.0,3.0,2.0,39,0.0
5142,1bd1d40b-0e8b-4929-90d7-b824b8d85a34,STAD,1.0,218.0,7.0,7.0,237,4.0
5143,1d223578-bdab-462b-9fd3-9821abffda62,STAD,4.0,176.0,3.0,4.0,207,20.0
5144,1eda5c64-86fb-43a6-82d2-29d592eae280,STAD,2.0,48.0,4.0,2.0,57,1.0
5145,1fe2adcd-9701-4c05-bf80-dc903298043a,STAD,2.0,96.0,6.0,2.0,122,16.0
5146,1fe59c61-3aa3-4a16-a3f1-0439be62ea72,STAD,1.0,74.0,4.0,4.0,85,2.0
5147,2101dc4b-f1b2-4e1a-b581-9362c8ee13a2,STAD,2.0,44.0,7.0,2.0,56,1.0
5148,21950b09-eb15-451a-a6dc-f1749e1ac2f4,STAD,6.0,219.0,4.0,9.0,250,12.0
5149,21fdb3cd-84b9-4e4b-8d79-8d029f88541c,STAD,0.0,78.0,5.0,8.0,93,2.0
5150,23176360-f5ec-4e89-a73d-e0487a2f91ca,STAD,1.0,8.0,2.0,6.0,17,0.0
5151,235a1645-a922-436b-bf93-081d31df4763,STAD,0.0,18.0,1.0,8.0,27,0.0
5152,24c86ced-fa61-44ca-ae32-d342a3670f61,STAD,2.0,140.0,9.0,7.0,162,4.0
5153,25658c7e-810f-410f-9af3-d6a23d3238e1,STAD,7.0,316.0,6.0,3.0,344,12.0
5154,25bad624-dd37-4710-b2ad-e64bcca671db,STAD,1.0,292.0,9.0,7.0,316,7.0
5155,266e5ac2-c7c5-438c-aa22-43924699f7f6,STAD,2.0,22.0,2.0,0.0,27,1.0
5156,270081d0-6998-47a6-aac8-0fef27dcfaf2,STAD,1.0,164.0,5.0,7.0,185,8.0
5157,27100257-ebc5-4e5f-b3fe-1ce3065389e5,STAD,6.0,310.0,13.0,10.0,346,7.0
5158,2714e3c3-195f-4578-944b-ba11f21739ba,STAD,3.0,166.0,7.0,6.0,192,10.0
5159,2747a34f-dbbf-4c92-b06b-5bcc82522e5f,STAD,3.0,179.0,6.0,4.0,196,4.0
5160,29885372-faec-4a0f-bff7-2b78bfa4ddba,STAD,8.0,229.0,9.0,4.0,257,7.0
5161,29e7c719-ce0c-4865-ba54-10e5347aee76,STAD,3.0,158.0,8.0,14.0,187,4.0
5162,2b2dea7b-110d-4577-828c-2a8393378e29,STAD,0.0,28.0,1.0,0.0,31,2.0
5163,2b2e11cb-eac9-44b1-a2d9-eb5c242f8cb4,STAD,5.0,303.0,5.0,6.0,330,11.0
5164,2b50d03a-08e4-41bc-8ab8-05eedeab9598,STAD,13.0,218.0,5.0,11.0,263,16.0
5165,2c756e0e-cf0a-45c7-9742-3b33d10a6a1b,STAD,0.0,177.0,10.0,1.0,193,5.0
5166,2c7818ba-49ab-487f-8274-7ecf175ca5d2,STAD,0.0,34.0,6.0,0.0,43,3.0
5167,2d2a38eb-7f4d-4846-90ce-90f04887d68b,STAD,2.0,75.0,5.0,1.0,86,3.0
5168,2ffc9824-5a77-44b1-ae89-e1f3bba1c56d,STAD,2.0,148.0,4.0,9.0,170,7.0
5169,3111aa5b-18f5-4c35-b762-03c602cf9cac,STAD,0.0,46.0,3.0,3.0,57,5.0
5170,315fbe17-f654-4dcd-a68b-8923fb9e1b66,STAD,4.0,334.0,19.0,24.0,394,13.0
5171,323db2ba-9775-4812-bcc6-81f6027da008,STAD,0.0,16.0,0.0,0.0,16,0.0
5172,324bbc6a-f2dd-4712-ab8e-b1af98349b90,STAD,5.0,426.0,20.0,6.0,468,11.0
5173,329534a5-af1b-41ae-b536-e501d9e6eb66,STAD,5.0,196.0,8.0,3.0,226,14.0
5174,3326023f-3d04-4306-8d4e-5e43806910db,STAD,3.0,239.0,11.0,13.0,272,6.0
5175,336613b3-7841-44f0-891a-2f0ea413b316,STAD,3.0,96.0,8.0,14.0,126,5.0
5176,34848e6b-1dac-43c9-9142-6da5605ed08d,STAD,3.0,159.0,5.0,3.0,177,7.0
5177,3510f161-782d-4384-8c3e-2fe72d141fbd,STAD,1.0,223.0,6.0,6.0,244,8.0
5178,37bf994a-7976-4a38-8abe-7f03216902db,STAD,7.0,215.0,10.0,4.0,262,26.0
5179,37d280cb-5a2a-4508-b98c-65cdbb7d0388,STAD,5.0,160.0,6.0,5.0,182,6.0
5180,37f1a512-9b6c-4ecf-8afc-5370a9c04bff,STAD,3.0,98.0,10.0,5.0,122,6.0
5181,3828de26-1318-448b-8647-c45dd9794165,STAD,3.0,148.0,8.0,12.0,176,5.0
5182,3927038a-54b0-4f47-b5e1-559bc89e3045,STAD,2.0,21.0,1.0,1.0,27,2.0
5183,39d3c34b-7d49-4ff2-87be-31817cf72e33,STAD,3.0,48.0,2.0,0.0,55,2.0
5184,3a1eca8e-faa0-4a8e-af85-0b7a0ab05d46,STAD,3.0,178.0,1.0,9.0,199,8.0
5185,3aa77e2e-744c-4157-94b3-c69f140f4728,STAD,3.0,213.0,2.0,4.0,229,7.0
5186,3b498c1a-54a2-4074-9407-c800cfbbc544,STAD,2.0,100.0,4.0,3.0,114,5.0
5187,3bb2220f-b454-42f1-905e-26b10a98d446,STAD,2.0,77.0,8.0,1.0,96,8.0
5188,3bb7f356-85b6-4588-8c4e-81cce629e26c,STAD,7.0,168.0,18.0,7.0,218,18.0
5189,3bd84d1d-18c1-4a57-acf7-d48dd3ad6b06,STAD,0.0,21.0,1.0,2.0,26,2.0
5190,3d0a279e-e7fe-45cc-9bfb-c3bf16775a9f,STAD,7.0,462.0,16.0,8.0,525,32.0
5191,3d80f9fc-f15c-47ae-b16a-400f04b288ec,STAD,3.0,38.0,3.0,6.0,51,1.0
5192,3ec288e8-23f6-4c8b-a218-79cbbfa2c2d5,STAD,7.0,241.0,7.0,7.0,274,12.0
5193,3f843721-dea1-49a8-9f67-1c1d064608c0,STAD,2.0,153.0,5.0,5.0,170,5.0
5194,3fb7de4b-c3b0-49c9-a70d-acb1662f64b9,STAD,5.0,412.0,12.0,4.0,458,25.0
5195,407cea2e-085c-4c80-9e48-496df251bc50,STAD,2.0,141.0,9.0,6.0,160,2.0
5196,41b0e964-58d2-4ac9-a03c-fabcc37ca47a,STAD,5.0,323.0,31.0,4.0,379,16.0
5197,41cc39c6-0fd8-460c-ac88-08e67af57750,STAD,4.0,193.0,9.0,7.0,219,6.0
5198,41ea894c-5cd6-41fa-a8dc-969b14b59843,STAD,6.0,128.0,4.0,8.0,150,4.0
5199,421de761-ac2f-4b1e-9c3f-023710b2a522,STAD,3.0,188.0,10.0,5.0,214,8.0
5200,423be05b-5d0c-4e90-94b8-49a79f214325,STAD,5.0,347.0,8.0,5.0,389,24.0
5201,428f2add-2e64-4ec7-b6ea-eedd20297a32,STAD,8.0,390.0,10.0,2.0,426,16.0
5202,42e90ab8-980c-4880-89c5-1190930188f6,STAD,2.0,125.0,6.0,11.0,149,5.0
5203,430435c0-ebf8-482c-96fa-bd7eb3bceba8,STAD,1.0,43.0,5.0,2.0,54,3.0
5204,435b0578-a4ee-45df-ade8-51ce395be9df,STAD,5.0,268.0,7.0,9.0,308,19.0
5205,43a3ffb2-e95e-4a02-a265-020eb72623ad,STAD,0.0,128.0,7.0,13.0,153,5.0
5206,44d94eb5-9cda-49ab-860e-0d1506e22d9c,STAD,4.0,225.0,11.0,6.0,257,11.0
5207,45cedb3b-b791-43c2-90e9-494739f9b201,STAD,5.0,327.0,13.0,13.0,368,10.0
5208,46140df9-8fd8-4834-a445-f77a17783897,STAD,0.0,29.0,1.0,5.0,38,3.0
5209,46da2abd-16eb-44ed-9b33-a9bb13b20705,STAD,2.0,112.0,6.0,5.0,125,0.0
5210,47580a53-ff18-4a8e-8e46-fd65f1ee6036,STAD,5.0,106.0,6.0,9.0,128,2.0
5211,478a6182-2a00-477c-a8bf-6d7aa38cb75a,STAD,11.0,536.0,15.0,4.0,585,19.0
5212,48922eae-8efb-4c51-a0ec-2a54b9eda2ab,STAD,2.0,112.0,2.0,8.0,127,3.0
5213,48d359c8-79eb-4a1b-9cf5-4849f2ddb045,STAD,5.0,324.0,9.0,8.0,362,16.0
5214,496042ac-006e-4f3f-a639-a35fc86d70dd,STAD,5.0,153.0,6.0,19.0,191,8.0
5215,4acc80d2-8da8-45be-950e-7d7b0c1f81e3,STAD,2.0,188.0,6.0,11.0,214,7.0
5216,4ad5a4cf-3a39-4129-80f5-e5d9d1401b9c,STAD,7.0,249.0,12.0,5.0,284,11.0
5217,4b3c5d6d-b115-43d3-a137-ec3f2297a0bd,STAD,1.0,45.0,0.0,3.0,49,0.0
5218,4b4d3b63-589e-48e0-a9e4-ae6277edd6b1,STAD,0.0,66.0,4.0,4.0,78,4.0
5219,4c6a4efc-4dc3-47ff-b361-ae1deda80953,STAD,19.0,265.0,11.0,11.0,337,31.0
5220,4dacddaf-fec8-4df5-81da-254d0255d1ac,STAD,4.0,245.0,8.0,7.0,271,7.0
5221,4e809375-58a0-450b-b8a1-3ff67852ecee,STAD,1.0,50.0,7.0,5.0,64,1.0
5222,50229835-4f5f-4dfd-ba08-2d0982bdbb73,STAD,1.0,57.0,4.0,8.0,74,4.0
5223,508c0459-fa4f-4750-ade2-4e1fde1ade5b,STAD,2.0,273.0,12.0,9.0,317,21.0
5224,511c41c3-8fd1-4220-bbf0-2b4e43f3cf1c,STAD,3.0,119.0,8.0,6.0,147,11.0
5225,52bebedd-73f7-469a-9c0a-5a12ad360adf,STAD,7.0,162.0,3.0,8.0,191,11.0
5226,52e8139c-b6d4-4579-866b-708882356e0a,STAD,2.0,66.0,7.0,14.0,90,1.0
5227,534b1511-cf43-4e1d-b9e8-5b6d9c2e399b,STAD,2.0,108.0,1.0,8.0,123,4.0
5228,5527e1f8-8963-4822-8169-525dfeec3192,STAD,4.0,153.0,2.0,11.0,171,1.0
5229,5789e2a9-420e-4692-9802-802c5fd0d6b4,STAD,3.0,110.0,2.0,0.0,119,4.0
5230,57a2e918-5c5f-4628-9c52-af3f067e1826,STAD,0.0,58.0,1.0,1.0,66,6.0
5231,57ac2cd2-0ee0-4848-b776-aab8f905d383,STAD,3.0,117.0,9.0,4.0,135,2.0
5232,57f3ae87-2773-4170-b887-27d3e0103713,STAD,2.0,255.0,8.0,6.0,278,7.0
5233,5836d4b1-a9bc-4221-9136-00b85f8a48ff,STAD,12.0,366.0,4.0,3.0,389,4.0
5234,5a665b88-bf9d-4e0c-8104-668a777456bf,STAD,8.0,351.0,15.0,5.0,396,17.0
5235,5a974b00-b3ef-4f0a-9872-d7fb269d936a,STAD,4.0,218.0,9.0,12.0,255,12.0
5236,5c0b91dc-5dc5-466d-8074-41e9a8dcf407,STAD,4.0,112.0,5.0,1.0,125,3.0
5237,5c16fbee-ba82-4532-8ed2-b064091938da,STAD,5.0,353.0,10.0,5.0,377,4.0
5238,5d0d2258-4112-4d9a-a8ef-5600491e4bcd,STAD,1.0,74.0,4.0,2.0,83,2.0
5239,5d521b8d-ba4e-4fb5-97d6-52b9f233db2b,STAD,1.0,142.0,4.0,4.0,162,11.0
5240,5d8a2c49-5156-4606-bbf7-884299c500fc,STAD,6.0,212.0,4.0,11.0,243,10.0
5241,5daf4aff-4816-4cc6-b9ba-e24ea39b981c,STAD,2.0,104.0,4.0,6.0,118,2.0
5242,5de13a94-61a0-4285-ac5e-8d3e8a8726ce,STAD,6.0,297.0,9.0,6.0,330,12.0
5243,5ef5e565-8614-43d1-8e8f-8273bdc1f0f9,STAD,1.0,80.0,2.0,4.0,91,4.0
5244,5fa78f83-8646-4bca-b798-f9065fb1ab55,STAD,3.0,223.0,3.0,3.0,241,9.0
5245,5fd68755-f788-44c9-bfe6-cef0ea1632bb,STAD,3.0,75.0,0.0,6.0,88,4.0
5246,60e106fa-9ca9-400e-8751-1dc8a71e9bd9,STAD,0.0,121.0,6.0,12.0,142,3.0
5247,612b2a06-bb37-4ba9-a28b-7fbd281d3176,STAD,1.0,43.0,3.0,3.0,51,1.0
5248,62083cae-0af0-41a5-9b3c-eff462d5bf3e,STAD,2.0,181.0,5.0,3.0,203,12.0
5249,628a6ffb-c17c-439a-a770-6bcd146544f6,STAD,2.0,108.0,2.0,4.0,121,5.0
5250,63853a94-5901-4eed-8198-fc8614f19220,STAD,1.0,119.0,6.0,6.0,140,8.0
5251,6555f87d-eb09-4837-a074-950a631c0e4d,STAD,5.0,180.0,3.0,7.0,202,7.0
5252,69fd373b-883f-47d6-bde8-34198b38b691,STAD,3.0,165.0,3.0,2.0,181,8.0
5253,6a5eeeab-223b-4150-ab0b-c4a6d81ed7fd,STAD,2.0,229.0,6.0,2.0,252,13.0
5254,6adeebb5-7f04-4b58-819f-1e8b04242505,STAD,5.0,408.0,8.0,3.0,439,15.0
5255,6aeb5ec6-2344-4a85-8853-c98ad921cf53,STAD,18.0,287.0,14.0,12.0,358,27.0
5256,6c68e62c-df70-4534-b06a-fbac70a348e0,STAD,3.0,101.0,4.0,4.0,121,9.0
5257,6d8941d3-58fc-4877-b3f9-f09e0ccb416f,STAD,3.0,131.0,8.0,4.0,156,10.0
5258,6d9de6da-3f8f-4dba-a405-c94ea4be2575,STAD,8.0,256.0,11.0,4.0,290,11.0
5259,6e21c167-5b46-44be-a5f6-32a14e2571af,STAD,3.0,149.0,3.0,3.0,161,3.0
5260,6e960acc-a426-4f13-81cf-55dc8d769745,STAD,21.0,465.0,12.0,9.0,533,26.0
5261,6f67d278-0cd6-4a01-87c1-87331140cf49,STAD,0.0,38.0,1.0,1.0,44,4.0
5262,7036923a-953a-4f45-8c9d-2670c369289b,STAD,5.0,134.0,7.0,5.0,154,3.0
5263,7053540d-2759-4f21-9113-eb7af725f66a,STAD,5.0,287.0,7.0,2.0,310,9.0
5264,7053bd2f-0091-42df-8698-7fe5a9ec7feb,STAD,4.0,253.0,4.0,10.0,283,12.0
5265,707719a4-9f69-48f6-9b83-3b05ba693f2b,STAD,1.0,45.0,0.0,4.0,55,5.0
5266,71d3947f-27b2-4240-9c0f-e92edc363c15,STAD,6.0,137.0,5.0,8.0,157,1.0
5267,71ddabee-3b98-4e4c-b70e-aed111485215,STAD,3.0,252.0,15.0,6.0,288,12.0
5268,72a3aa2e-ed6d-4e9f-bafb-8370cf5ed9db,STAD,4.0,224.0,7.0,4.0,252,13.0
5269,750d891c-d356-40ad-9ea1-9b52d39a5153,STAD,6.0,205.0,8.0,9.0,236,8.0
